company|title|location|link
crossing hurdles|data quality analyst (french)  $11/hr remote|luxembourg|https://www.linkedin.com/jobs/view/4394262386
luxtrust s.a.|data analyst|capellen, luxembourg, luxembourg|https://www.linkedin.com/jobs/view/4395457803
crossing hurdles|data quality analyst (german)  $11/hr remote|luxembourg|https://www.linkedin.com/jobs/view/4394260438
sogeti|senior business analyst - data & ai|luxembourg, luxembourg, luxembourg|https://www.linkedin.com/jobs/view/4400734300
gartner|sr. director, analyst – data & analytics and ai transformation in procurement (remote - emea)|amsterdam, north holland, netherlands|https://www.linkedin.com/jobs/view/4397197863
opengeohub foundation|project coordinator assistant / financial data analyst|renkum, gelderland, netherlands|https://www.linkedin.com/jobs/view/4379229295
gartner|senior director, analyst – data & analytics and ai transformation in procurement|amsterdam, north holland, netherlands|https://www.linkedin.com/jobs/view/4391611324
insight first|data analyst|utrecht, utrecht, netherlands|https://www.linkedin.com/jobs/view/4365349546
crossing hurdles|data quality analyst (dutch) $11/hr remote|netherlands|https://www.linkedin.com/jobs/view/4398002058
crossing hurdles|data quality analyst (dutch) $11/hr remote|netherlands|https://www.linkedin.com/jobs/view/4397799209
workwize|strategy associate intern (september startdate, bi tools experienced)|amsterdam, north holland, netherlands|https://www.linkedin.com/jobs/view/4393941310
nmq digital|digital marketing analyst (data analyst)|amsterdam, north holland, netherlands|https://www.linkedin.com/jobs/view/4396959457
ep nl|marketing data analyst|middelburg, zeeland, netherlands|https://www.linkedin.com/jobs/view/4399929174
nielsen|senior data analyst|rotterdam, south holland, netherlands|https://www.linkedin.com/jobs/view/4385458772
nord security|product analyst  mid - senior  data collection team|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4342898092
grid dynamics|data analyst (french native speaker)|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4338839674
jll|insight analyst / data analyst|warsaw metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4389295630
tsmg holding|data governance & quality analyst|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4334230705
helprise|sql data analyst|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4400208134
n1 partners group|vip data analyst (igaming)|poland|https://www.linkedin.com/jobs/view/4402236450
grid dynamics|data analyst (french native speaker)|wrocław, dolnośląskie, poland|https://www.linkedin.com/jobs/view/4338849552
allegro|data analyst - advertising business team|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4378335214
social elite - agencja digital marketingu|marketing data analyst|wrocław, dolnośląskie, poland|https://www.linkedin.com/jobs/view/4217443262
agoda|data analyst (marketing analytics, bangkok based, relocation provided)|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4299762845
sigma software group|senior data analyst|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4380263397
allegro|senior data analyst - advertising business team|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4365532236
sigma software group|senior data analyst|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4380262461
agoda|associate data analyst (new graduate, thai speaking) (marketing analytics, bangkok based)|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4299765667
agoda|senior data analyst (marketing analytics, bangkok based, relocation provided)|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4299765651
voodoo|senior game data analyst - paper.io 2|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4399433690
henkel|junior ecommerce business analyst|lisboa, lisbon, portugal|https://www.linkedin.com/jobs/view/4390685401
shaken not stirred|data & impact analyst (junior/mid-level)|lisboa, lisbon, portugal|https://www.linkedin.com/jobs/view/4402007380
symbiotic|trading & onchain data analyst|lisbon, lisbon, portugal|https://www.linkedin.com/jobs/view/4399270371
holafly|data analyst-operations & cx|lisbon, lisbon, portugal|https://www.linkedin.com/jobs/view/4392420744
kcs it|data analyst|porto, porto, portugal|https://www.linkedin.com/jobs/view/4388984635
kcs it|data analyst|porto, porto, portugal|https://www.linkedin.com/jobs/view/4388988464
closer consulting|data analyst|lisbon, portugal|https://www.linkedin.com/jobs/view/4390964243
crossing hurdles|data quality analyst (portuguese)  $15/hr remote|portugal|https://www.linkedin.com/jobs/view/4394402270
voodoo|senior game data analyst - paper.io 2|lisbon, lisbon, portugal|https://www.linkedin.com/jobs/view/4399448113
irestore|sr. data analyst|portugal|https://www.linkedin.com/jobs/view/4376482281
agoda|senior data analyst (marketing analytics, bangkok based, relocation provided)|porto, portugal|https://www.linkedin.com/jobs/view/4299780102
qodea|data analyst|romania|https://www.linkedin.com/jobs/view/4384866105
accenture romania|data services senior analyst|bucharest, bucharest, romania|https://www.linkedin.com/jobs/view/4327969643
undelucram.ro|it business analyst intern|bucharest, bucharest, romania|https://www.linkedin.com/jobs/view/4378467568
crowdstrike|it business analyst intern|bucharest, bucharest, romania|https://www.linkedin.com/jobs/view/4376202839
wpp media|research & data analyst|bucharest, bucharest, romania|https://www.linkedin.com/jobs/view/4397145929
glovo|senior data analyst (they/she/he)|bucharest, bucharest, romania|https://www.linkedin.com/jobs/view/4377770739
qodea|senior data analyst|romania|https://www.linkedin.com/jobs/view/4394606629
netflix|data analyst, production finance operations & innovation|los angeles, canada|https://www.linkedin.com/jobs/view/4356282744
see's candies|e-commerce data & insights analyst|carson, canada|https://www.linkedin.com/jobs/view/4387212111
chaos industries|people data analyst|hawthorne, canada|https://www.linkedin.com/jobs/view/4401126927
live nation entertainment|sr. business data analyst|beverly hills, canada|https://www.linkedin.com/jobs/view/4384578348
agoda|data analyst (marketing analytics, bangkok based, relocation provided)|los angeles, canada|https://www.linkedin.com/jobs/view/4299780110
agoda|associate data analyst (new graduate, thai speaking) (marketing analytics, bangkok based)|los angeles, canada|https://www.linkedin.com/jobs/view/4299773425
zencargo|junior analytics engineer/ data analyst (12 month fixed term)|serbia, worldwide|https://www.linkedin.com/jobs/view/4402971967
apex group ltd|senior data analyst|serbia, belgrade, worldwide|https://www.linkedin.com/jobs/view/4371971310
gr8 tech|middle data analyst for sport team|bratislava, bratislava, worldwide|https://www.linkedin.com/jobs/view/4384896303
procter & gamble|digital consumer - data analyst intern (m/f/x)|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4401713550
procter & gamble españa|digital consumer - data analyst intern (m/f/x)|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4399729672
capgemini|intern - i&d (ia y bi)|valencia, valencian community, spain|https://www.linkedin.com/jobs/view/4400500738
glovo|data analyst forecasting see|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4398108392
lefties|data analyst|tordera, catalonia, spain|https://www.linkedin.com/jobs/view/4389939487
iahorro.com|data analyst mid – n8n  power bi  bigquery  teletrabajo híbrido madrid|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4398828435
lidl españa|data analyst inmuebles|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4386845708
gartner|sr. director, analyst – data & analytics and ai transformation in procurement (remote - emea)|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4397513100
blip|apin data analyst|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4344175895
veepee|sourcing data analyst / data referent (w/m/x) - permanent|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4342962864
odixcity consulting|web data analyst annotator|spain|https://www.linkedin.com/jobs/view/4378795651
bairesdev|semi senior data analyst - remote work  ref#285399|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4305173143
grupo iskaypet (tiendanimal, kiwoko, kivet, clinicanimal)|data analyst (h/m)|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4388071956
ebury|data analyst - fincrime reporting|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4393595603
ebury|data analyst - fincrime reporting|málaga, andalusia, spain|https://www.linkedin.com/jobs/view/4394671922
grupo iskaypet (tiendanimal, kiwoko, kivet, clinicanimal)|data analyst (h/m)|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4389476476
cocomore ag|senior data analyst (all genders)|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4349100450
garaje de ideas  groupe edg|data analyst engineer|spain|https://www.linkedin.com/jobs/view/4398031003
signific|data analyst|södermalm, stockholm county, sweden|https://www.linkedin.com/jobs/view/4124606718
rovio entertainment|senior data analyst, user acquisition|stockholm, stockholm county, sweden|https://www.linkedin.com/jobs/view/4399237092
crossing hurdles|data quality analyst (french)  $11/hr remote|switzerland|https://www.linkedin.com/jobs/view/4394270322
crossing hurdles|data quality analyst (german)  $11/hr remote|switzerland|https://www.linkedin.com/jobs/view/4394263431
jobcourier|marketing operations data analyst (full-funnel)|lugano, ticino, switzerland|https://www.linkedin.com/jobs/view/4394298659
freename|senior data analyst|lugano, ticino, switzerland|https://www.linkedin.com/jobs/view/4398274043
richemont|data & automation senior analyst - finance|villars-sur-glâne, fribourg, switzerland|https://www.linkedin.com/jobs/view/4366454842
hepsiburada (nasdaq: heps)|data analyst_hepsiburada guide|şişli, istanbul, worldwide|https://www.linkedin.com/jobs/view/4400710820
yemeksepeti|data analyst|istanbul, istanbul, worldwide|https://www.linkedin.com/jobs/view/4383517661
ace games|data analyst|türkiye, i̇stanbul, worldwide|https://www.linkedin.com/jobs/view/4394625109
migros one|data analyst|türkiye, istanbul, worldwide|https://www.linkedin.com/jobs/view/4352528044
crossing hurdles|data analyst (turkish)  $11/hr - remote|türkiye, worldwide|https://www.linkedin.com/jobs/view/4376749241
trendyol group|business development data analyst|çayırova district, kocaeli, worldwide|https://www.linkedin.com/jobs/view/4390934862
voodoo|senior game data analyst - paper.io 2|istanbul, istanbul, worldwide|https://www.linkedin.com/jobs/view/4399451010
mate academy|data analyst|kyiv, ukraine|https://www.linkedin.com/jobs/view/4395471240
glovo|data analyst (they/she/he)|kyiv, ukraine|https://www.linkedin.com/jobs/view/4390684408
crossing hurdles|data analyst (russian)  remote - $11/hr|ukraine|https://www.linkedin.com/jobs/view/4376752635
kiss my apps|data analyst (fin&ops)|ukraine|https://www.linkedin.com/jobs/view/4391939346
ajax systems|data analyst (production)|kyiv, kyiv city, ukraine|https://www.linkedin.com/jobs/view/4385549880
tiktok|tiktok shop - home & living business development, project intern (home & electronics uk), 2026 start (bs/ms)|london, england, united kingdom|https://www.linkedin.com/jobs/view/4387702285
cloud science labs|business development intern (salesforce & tech focus)|united kingdom|https://www.linkedin.com/jobs/view/4312287225
zencargo|junior analytics engineer/ data analyst (12 month fixed term)|united kingdom|https://www.linkedin.com/jobs/view/4402969933
netflix|data analyst, emea production finance|london, england, united kingdom|https://www.linkedin.com/jobs/view/4355850311
footasylum|senior data and insights analyst|rochdale, england, united kingdom|https://www.linkedin.com/jobs/view/4399617575
capital dynamics|technology support analyst (technology & data)|london area, united kingdom|https://www.linkedin.com/jobs/view/4403116659
buttermilk|mid-weight performance data analyst|london, england, united kingdom|https://www.linkedin.com/jobs/view/4401423449
ivee|junior data analyst|london area, united kingdom|https://www.linkedin.com/jobs/view/4399995519
total security surveillance|data analyst|fareham, england, united kingdom|https://www.linkedin.com/jobs/view/4402920851
hackajob|operations data analyst|bournemouth, england, united kingdom|https://www.linkedin.com/jobs/view/4398795001
dynatrace|data analyst (french speaking)|maidenhead, england, united kingdom|https://www.linkedin.com/jobs/view/4399450328
london early years foundation (leyf)|people systems data analyst|harrow, england, united kingdom|https://www.linkedin.com/jobs/view/4383216722
betway global|data analyst|london area, united kingdom|https://www.linkedin.com/jobs/view/4400402243
develop|data analyst|hampshire, england, united kingdom|https://www.linkedin.com/jobs/view/4392277366
bulk™|consumer data analyst (6-month ftc)|london, england, united kingdom|https://www.linkedin.com/jobs/view/4393460908
ascent people ltd|data analyst|salford, england, united kingdom|https://www.linkedin.com/jobs/view/4402250387
butternut box  b corp|sustainability data analyst|worksop, england, united kingdom|https://www.linkedin.com/jobs/view/4402235944
spectrum it recruitment|data analyst|fareham, england, united kingdom|https://www.linkedin.com/jobs/view/4402127026
condé nast|commerce data analyst|london, england, united kingdom|https://www.linkedin.com/jobs/view/4328767975
ddb spain|data analyst jr|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4389190504
bizaway|data analyst|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4396309207
capitole|product data analyst|greater barcelona metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4399023769
preply|senior data analyst - ceo office|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4345718580
back market|senior/staff data analyst – care analytics|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4400569584
agoda|data analyst (marketing analytics, bangkok based, relocation provided)|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4299778159
home24 se|web analyst (m/f/d) - marketing & data|berlin, berlin, germany|https://www.linkedin.com/jobs/view/4369615023
pflegecampus21 gmbh|junior growth data analyst (m/w/d)|berlin, berlin, germany|https://www.linkedin.com/jobs/view/4398696569
gartner|senior director, analyst – data & analytics and ai transformation in procurement|berlin, berlin, germany|https://www.linkedin.com/jobs/view/4391622230
delivery hero|manager, data analyst - adtech|berlin, berlin, germany|https://www.linkedin.com/jobs/view/4401880348
simpleshow|data operations analyst & salesforce administrator|berlin metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4395971527
ing deutschland|marketing data analyst – business banking (w/m/d)|berlin, berlin, germany|https://www.linkedin.com/jobs/view/4385267122
1global|business & data analyst - b2b2c|berlin, berlin, germany|https://www.linkedin.com/jobs/view/4321360960
redcore|data analyst|european union, worldwide|https://www.linkedin.com/jobs/view/4389561384
p2p.org|senior data analyst (blockchain)|european union, worldwide|https://www.linkedin.com/jobs/view/4369669676
voodoo|senior game data analyst - paper.io 2|bucharest, bucharest, romania|https://www.linkedin.com/jobs/view/4399440545
uber|data analytics specialist ii - data analyst (amplify - u4b global)|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4391920332
uber|data analytics specialist ii - data analyst|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4384743094
alten|data analyst|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4391587355
confiz|data analyst - level iv|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4369048865
voodoo|senior game data analyst - paper.io 2|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4399431774
corecom consulting|senior data analyst|the randstad, netherlands|https://www.linkedin.com/jobs/view/4398801278
trainline|senior data analyst - rail fraud - 9 month ftc|edinburgh, scotland, united kingdom|https://www.linkedin.com/jobs/view/4389273700
starcom germany|starcom - (senior) data analyst media (m/w/d)|frankfurt rhine-main metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4368725495
bbdo germany|data analyst digital (m/w/d)|hamburg, hamburg, germany|https://www.linkedin.com/jobs/view/4399506400
about you|data analyst - shop analytics (all genders)|hamburg, hamburg, germany|https://www.linkedin.com/jobs/view/4401197609
about you|senior data analyst - shop analytics (all genders)|hamburg, hamburg, germany|https://www.linkedin.com/jobs/view/4401417286
about you|senior data analyst - shop analytics (all genders)|greater hamburg area, worldwide|https://www.linkedin.com/jobs/view/4401196667
skelar|data analyst - headquarter|kyiv, kyiv city, ukraine|https://www.linkedin.com/jobs/view/4358575840
eos data analytics|bi / data analyst|kyiv, kyiv city, ukraine|https://www.linkedin.com/jobs/view/4390308589
betterme|data analyst (marketing)|kyiv, kyiv city, ukraine|https://www.linkedin.com/jobs/view/4387220286
natixis in portugal|gcp/power bi data analyst (french speaker)  bpce-si|lisboa, lisbon, portugal|https://www.linkedin.com/jobs/view/4388465540
jll|insight analyst / data analyst|london, england, united kingdom|https://www.linkedin.com/jobs/view/4389401342
grid dynamics|data analyst with mexican spanish|london, england, united kingdom|https://www.linkedin.com/jobs/view/4369667296
ki|data analyst|city of london, england, united kingdom|https://www.linkedin.com/jobs/view/4386878333
sia|consultant(e) - data analyst|lyon, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4388385821
devoteam data driven|senior data analyst power bi / business analyst data f/h|lyon, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4389484611
crossing hurdles|data quality analyst (spanish)  remote|spain|https://www.linkedin.com/jobs/view/4398007203
crossing hurdles|data quality analyst (spanish)  $15/hr remote|spain|https://www.linkedin.com/jobs/view/4394423009
np digital|data analyst and dashboard specialist|spain|https://www.linkedin.com/jobs/view/4402069403
cti digital|data analyst|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4401066018
onbuy|operations data analyst|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4400530618
onbuy|operations data analyst|manchester area, united kingdom|https://www.linkedin.com/jobs/view/4400526892
leadly|data analyst|manchester area, united kingdom|https://www.linkedin.com/jobs/view/4399250128
greene king|media digital data analyst (50/50 hybrid)|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4395254461
klipboard|data analyst|macclesfield, england, united kingdom|https://www.linkedin.com/jobs/view/4375821395
agoda|data analyst (marketing analytics, bangkok based, relocation provided)|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4299759913
agoda|associate data analyst (new graduate, thai speaking) (marketing analytics, bangkok based)|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4299772388
together|social data analyst|milan, lombardy, italy|https://www.linkedin.com/jobs/view/4390044295
bizaway|data analyst|milan, lombardy, italy|https://www.linkedin.com/jobs/view/4375743797
sdg group italy|data analyst|greater milan metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4375232417
bizaway|data analyst - categorie protette (l. 68/99)|milan, lombardy, italy|https://www.linkedin.com/jobs/view/4387946888
sdg group italy|junior data analyst - categorie protette (68/99)|milan, lombardy, italy|https://www.linkedin.com/jobs/view/4397569122
subito|business data analyst intern|milan, lombardy, italy|https://www.linkedin.com/jobs/view/4399746289
munich digital institute|business / data analyst tableau (m/w/d)|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4309766183
agoda|data analyst (marketing analytics, bangkok based, relocation provided)|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4299769449
motel one group|senior data analyst (m/w/d) - bereich marketing|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4398546472
motel one group|senior data analyst (m/w/d) - bereich marketing|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4398271123
agoda|associate data analyst (new graduate, thai speaking) (marketing analytics, bangkok based)|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4299767634
agoda|senior data analyst (marketing analytics, bangkok based, relocation provided)|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4299778151
lacoste|alternance - data & cro analyst (h/f)|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4388510113
gen|data analyst intern|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4401355347
carpiness s.r.o.|data analyst|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4399942626
bairesdev|semi senior data analyst - remote work  ref#285400|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4305181011
bairesdev|senior data analyst - remote work  ref#285404|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4305182002
agoda|data analyst (marketing analytics, bangkok based, relocation provided)|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4299760901
bizztreat.com|senior data analyst|czechia, prague, worldwide|https://www.linkedin.com/jobs/view/4399413048
agoda|associate data analyst (new graduate, thai speaking) (marketing analytics, bangkok based)|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4299767592
agoda|senior data analyst (marketing analytics, bangkok based, relocation provided)|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4299763802
sesame hr|product data analyst|greater valencia metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4352218081
ing poland|data analyst|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4400773752
waymo|business intelligence analyst / data analyst (sql)|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4344873636
valeo|alternance - is data analyst / engineer|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4393900247
kaufland|praktikant business intelligence (m/w/d)|neckarsulm, baden-württemberg, germany|https://www.linkedin.com/jobs/view/4398243520
jean rouyer automobiles|data analyst h/f|nantes, pays de la loire, france|https://www.linkedin.com/jobs/view/4401062140
vodafone|expert customer data analyst (m/w/d)|düsseldorf, north rhine-westphalia, germany|https://www.linkedin.com/jobs/view/4399961896
leboncoin.fr|data & process analyst – recouvrement & cash management - (n/f/h)|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4401070558
sqli|stage hr data analyst (f/h)|levallois-perret, île-de-france, france|https://www.linkedin.com/jobs/view/4386321403
renault group|ap26 - bac+5 - data analyst (h/f)|lardy, île-de-france, france|https://www.linkedin.com/jobs/view/4376908060
aerocontact|data analyst h/f - manpower|blagnac, occitanie, france|https://www.linkedin.com/jobs/view/4390638711
richemont|alternance - média data analyst h/f|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4389589026
sqli|data analyst – spécialisation web analytics|levallois-perret, île-de-france, france|https://www.linkedin.com/jobs/view/4314991711
air europa|data analyst – producto digital|lluchmayor, balearic islands, spain|https://www.linkedin.com/jobs/view/4385057226
schwarz corporate solutions|data analyst facility management (m/w/d)|neckarsulm, baden-württemberg, germany|https://www.linkedin.com/jobs/view/4336592629
outdooractive.com|data analyst (f/m/d)|immenstadt, bavaria, germany|https://www.linkedin.com/jobs/view/4398261485
velvet consulting|consultant data analyst marketing - f/h|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4371422230
octopus energy|operations data analyst|ascoli piceno, marche, italy|https://www.linkedin.com/jobs/view/4189704901
airbus aircraft|alt2026- data analyst and digital project support (h/f)|toulouse, occitanie, france|https://www.linkedin.com/jobs/view/4398866392
sdg group italy|junior data analyst - categorie protette (68/99)|italy|https://www.linkedin.com/jobs/view/4399743761
sdg group italy|junior data analyst - categorie protette (68/99)|florence, tuscany, italy|https://www.linkedin.com/jobs/view/4399763039
ovs s.p.a.|customer data analyst|mestre, veneto, italy|https://www.linkedin.com/jobs/view/4392678129
arktic|data analyst|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4392273774
bamboohr|growth data analyst|malta, msida, worldwide|https://www.linkedin.com/jobs/view/4392898770
jd consultants  groupe accessia management|data analyst junior|aurillac, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4390892965
step up|data analyst / data partner (skywise)|blagnac, occitanie, france|https://www.linkedin.com/jobs/view/4387870155
free-work|data analyst - bordeaux|bordeaux, nouvelle-aquitaine, france|https://www.linkedin.com/jobs/view/4400156166
gruppo teddy|digital data analyst - terranova|rimini, emilia-romagna, italy|https://www.linkedin.com/jobs/view/4374382008
sdg group italy|junior data analyst - categorie protette (68/99)|verona, veneto, italy|https://www.linkedin.com/jobs/view/4397563370
capgemini|business analyst data genai - f/h|grenoble, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4387434108
m13h|vie - consultant.e data marketing / data analyst confirmé.e|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4399508394
davidson consulting|data business analyst (h/f)|île-de-france, france|https://www.linkedin.com/jobs/view/4389272281
alten|data analyst sénior (h/f)|boulogne-billancourt, île-de-france, france|https://www.linkedin.com/jobs/view/4399776281
adsmurai|marketing data analyst (they/he/she)|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4400771709
searadar|bi/data analyst|spain|https://www.linkedin.com/jobs/view/4390024963
evo fitness germany|senior bi manager & data analyst (m/w/d)|germany|https://www.linkedin.com/jobs/view/4389197717
profitroom|business data analyst (remote in poland)|poland|https://www.linkedin.com/jobs/view/4399026623
nrj group|senior data analyst h/f/nb|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4392178703
fever|people operations data analyst|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4371961976
regiondo|financial data analyst (m/f/d)|spain|https://www.linkedin.com/jobs/view/4373579530
elevate  conseil data, ia & agentique|consultant.e data analyst crm & insights|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4398171220
accenture poland|life science data consultant / analyst (she/he/they) - ich europe|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4321056471
dellent|senior data analyst (french speaker)|lisbon, lisbon, portugal|https://www.linkedin.com/jobs/view/4388355844
back market|senior/staff data analyst – care analytics|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4400568581
alignerr|data security & dlp analyst|germany|https://www.linkedin.com/jobs/view/4400690399
bairesdev|senior data analyst - remote work  ref#285403|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4305171232
agoda|data analyst (marketing analytics, bangkok based, relocation provided)|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4299775211
pennylane|senior data analyst - care|greater lille metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4399294785
swan|senior data analyst|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4374301753
tillster|senior data analyst|portugal|https://www.linkedin.com/jobs/view/4399994822
agoda|associate data analyst (new graduate, thai speaking) (marketing analytics, bangkok based)|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4299781010
sidn|data analyst senior|granada, andalusia, spain|https://www.linkedin.com/jobs/view/4373821365
agoda|associate data analyst (new graduate, thai speaking) (marketing analytics, bangkok based)|porto, portugal|https://www.linkedin.com/jobs/view/4299781056
prima|senior data analyst|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4391154493
voodoo|senior game data analyst - paper.io 2|berlin, berlin, germany|https://www.linkedin.com/jobs/view/4399433691
voodoo|senior game data analyst - paper.io 2|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4399435641
edreams odigeo|marketing senior data analyst|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4389807798
irestore|sr. data analyst|spain|https://www.linkedin.com/jobs/view/4376480397
irestore|sr. data analyst|romania|https://www.linkedin.com/jobs/view/4376474508
bridgestone emea|intern distribution planning|zaventem, flemish region, belgium|https://www.linkedin.com/jobs/view/4397057681
akzonobel|channel manager|vilvoorde, flemish region, belgium|https://www.linkedin.com/jobs/view/4392996711
akkodis|quality analyst intern|brussels region, belgium|https://www.linkedin.com/jobs/view/4383095587
eftsure|stage - business analyst|lyon, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4391851796
primerica|opex business anlayst intern|ga, duluth, worldwide|https://www.linkedin.com/jobs/view/4391920194
primerica|research analyst intern|ga, duluth, worldwide|https://www.linkedin.com/jobs/view/4394939281
j.m. huber corporation|ai business analyst co-op|ga, atlanta, worldwide|https://www.linkedin.com/jobs/view/4376135377
huber agrosolutions|ai business analyst co-op|ga, atlanta, worldwide|https://www.linkedin.com/jobs/view/4374684406
carmax|business analyst intern - atlanta, ga|ga, kennesaw, worldwide|https://www.linkedin.com/jobs/view/4366489750
georgia transmission|co-op/intern supply chain services|ga, tucker, worldwide|https://www.linkedin.com/jobs/view/4298472024
georgia department of human services|training support specialist - 00158009|ga, atlanta, worldwide|https://www.linkedin.com/jobs/view/4397156039
sap|sap ixp intern (f/m/d) - adoption & consumption business intelligence analyst|walldorf, baden-württemberg, germany|https://www.linkedin.com/jobs/view/4369155871
charles river associates|praktikant/in, life sciences strategieberatung/life sciences intern (2026 start) - m/f/d|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4264354217
sap|sap ixp intern (w/m/d)- business intelligence analyst für adoption & consumption|walldorf, baden-württemberg, germany|https://www.linkedin.com/jobs/view/4369155870
deutsche telekom it solutions hu|business analyst trainee (ref5262t)|budapest, budapest, hungary|https://www.linkedin.com/jobs/view/4388337602
kpmg italy|it business analyst intern sap - financial services|milan, lombardy, italy|https://www.linkedin.com/jobs/view/4392873977
kpmg italy|it business analyst intern sap - financial services|rome, latium, italy|https://www.linkedin.com/jobs/view/4392890558
la doublej|digital operations analyst intern|milan, lombardy, italy|https://www.linkedin.com/jobs/view/4364473148
kpmg italy|business analyst (intern) - microsoft dynamics|rome, latium, italy|https://www.linkedin.com/jobs/view/4392118256
